filename,class,status,reason
stock-photo-disgusted-and-frowning-young-woman-on-a-white-background-249074803.jpg,disgust,success,
stock-photo-disgusted-child-s-portrait-557495155.jpg,disgust,success,
stock-photo-disgusted-guy-175338359.jpg,disgust,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.97)
stock-photo-disgusted-man-115103842.jpg,disgust,success,
stock-photo-disgusted-man-221573722.jpg,disgust,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.96)
stock-photo-disgusted-woman-116560987.jpg,disgust,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.99)
stock-photo-disgusted-woman-523909081.jpg,disgust,success,
stock-photo-girl-disgusted-face-expression-627565379.jpg,disgust,success,
stock-photo-man-disgusted-527448697.jpg,disgust,success,
stock-photo-man-disgusted-530061022.jpg,disgust,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.97)
stock-photo-man-disgusted-569418874.jpg,disgust,success,
stock-photo-portrait-of-a-disgusted-man-toned-photo-457810597.jpg,disgust,success,
stock-photo-portrait-of-blonde-woman-looking-disgusted-333214997.jpg,disgust,success,
stock-photo-portrait-of-disgusted-man-157245074.jpg,disgust,success,
stock-photo-scared-man-fearing-the-worst-98139272.jpg,disgust,success,
stock-photo-shock-in-a-woman-disgust-a-woman-expresses-an-emotion-of-rejection-779758063.jpg,disgust,success,
stock-photo-young-man-with-disgust-259370159.jpg,disgust,success,
stomach-disgust-neuroscines.webp,disgust,failed,檔案格式不符
th-disgusted-expression-repulsing-something-disgust-concept-young-1033901719.jpg,disgust,success,
unamused-reluctant-young-stylish-woman-posing-against-white-wall_176420-30800.webp,disgust,failed,檔案格式不符
wearing-casual-jacket-disgusted-expression-displeased-and-fearful-1954991749.jpg,disgust,success,
wearing-pink-floral-dress-standing-over-isolated-white-background-1518103958.jpg,disgust,failed,偵測到多於一張人臉 (2 張)
woman-blue-blazer-blue-background-rejecting-someone-showing-gesture-disgust_1187-399722.webp,disgust,failed,檔案格式不符
young-african-american-woman-standing-260nw-1779309194.webp,disgust,failed,檔案格式不符
young-african-american-woman-wearing-260nw-1954991749.webp,disgust,failed,檔案格式不符
young-beautiful-brunette-woman-wearing-260nw-1790705198.jpg,disgust,failed,偵測到多於一張人臉 (2 張)
young-brazilian-woman-standing-over-260nw-2169918131.jpg,disgust,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.91)
young-caucasian-man-isolated-blue-background-pointing-upside-with-opened-mouth_1187-229673.jpg,disgust,success,
young-caucasian-woman-blue-backdrop-rejecting-someone-showing-gesture-disgust_1187-401885.jpg,disgust,success,
young-caucasian-woman-isolated-white-background-shouting-very-angry-rage-concept-frustrated_1187-227957.webp,disgust,failed,檔案格式不符
young-female-looking-camera-while-frowning-face-casual-shirt-pants-looking-displeased-front-view_176474-42758.webp,disgust,failed,檔案格式不符
young-hispanic-girl-wearing-casual-clothes-glasses-disgusted-expression-displeased-fearful-doing-disgust-face-because-aversion-reaction_839833-10427.webp,disgust,failed,檔案格式不符
young-hispanic-man-wearing-casual-600w-1881057247.jpg,disgust,success,
young-hispanic-woman-red-hair-260nw-2324954861.webp,disgust,failed,檔案格式不符
young-pretty-girl-feeling-disgusted-irritated-sticking-tongue-out-disliking-something-nasty-yucky_1194-370400.webp,disgust,failed,檔案格式不符
young-reluctant-woman-steps-back-raises-hands-refuse-rejects-something-disgusting-reaction_1258-190114.webp,disgust,failed,檔案格式不符
young-woman-disgusting-face-portrait-beautiful-84530986.webp,disgust,failed,檔案格式不符
00414035.jpg,fear,success,
0963b4bd89fb20bff8f6eca1bd54df5f.jpg,fear,success,
110501_1_detail_Angst.jpg,fear,success,
1509041672055.jpg,fear,success,
1kyj_2jypiBbJcTu5t5KRdQ.jpeg,fear,success,
20-1Z612151A9-51.jpg,fear,success,
2916813731_8d9e648733_b-3-700x467.jpg,fear,success,
2c1487cf90122c1fdd4b710f15b45b04.jpg,fear,failed,偵測到多於一張人臉 (5 張)
38ruwp.jpg,fear,success,
4122114599_1a0200aa4f_z.jpg,fear,success,
4315390143_1b36d3269a_b.jpg,fear,success,
4869958530_97140c37b4_b.jpg,fear,success,
5610666266_8db0369b96_b.jpg,fear,success,
635497632889760060-Scared-eyes_662175_ver1.0.jpg,fear,success,
64a71c37570861ecee3a9b5fcbc3de0c4.jpg,fear,success,
65e06ecc7f28ce65b05ed59a76a088ea2.jpg,fear,success,
6eb9bd5f29d5458d9d7075313d971e6b.jpg,fear,success,
742-columbia-blog-post-image-20160712224917.jpeg,fear,success,
7d4bb0dca401614a6054320d8cc686ab3.jpg,fear,success,
7e2a26eb1466d2f29ab96b872e0e5abb4.jpg,fear,success,
867e7625779abb5b7e9b82c5f064c54f.jpg,fear,success,
86dd5784ae7dd4a0365f786a33b532db3.jpg,fear,success,
9347.__.jpeg,fear,success,
9488ca3ce410bccf85b0a634f5a7074b4.jpg,fear,success,
ad963f5cc12f983d8367588d3b156a33--dark-eyes-horror-films.jpg,fear,success,
afraid-19086_640.jpg,fear,success,
Amazon-pricing-rule.jpg,fear,success,
aming-desperate-screaming-primal-fear-emotion-scared-isolated-black-85731067.jpg,fear,success,
Angst.jpg,fear,success,
b746d80191e3e75971e02d2214a2499d4.jpg,fear,success,
bc1aa010fe39d2b6d6d78b95bb6a4c202.jpg,fear,success,
c00b8bbfd19762be3a29242eebe055653.jpg,fear,success,
c73d1609b57aad0e031022caa922b5c53.jpg,fear,success,
children-s-emotions-fear-frightened-girl-black-background-49461339.jpg,fear,success,
CSRWDRFWRFH43NPSBHI55XCLTE.jpg,fear,success,
d6dadd41b5d8072938670e2cb6a107043.jpg,fear,success,
depositphotos_75057747-stock-photo-blond-scared-man.jpg,fear,success,
doc-com-7.jpg,fear,success,
ed-adult-man-terrified-facial-expression-portrait-young-shock-face-138011200.jpg,fear,success,
ed-face-looking-at-something-scaring-human-emotions-feelings-and-faci-W4RKHR.jpg,fear,success,
espectrofobia-768x514.jpg,fear,success,
f2c81n5vuvdcjbchvu.jpg,fear,success,
f2ymyfhsqt3iz0phzx.jpg,fear,failed,偵測到多於一張人臉 (2 張)
f30ns74m5j2m6ytlky.jpg,fear,success,
f31838ys8rwh2siyf2.jpg,fear,success,
f36j0deu657obta0ln.jpg,fear,success,
f48g5wb1wcrt0mllzr.jpg,fear,success,
f4ihm23qnjzfp8mepp.jpg,fear,success,
f5nqr1m8slxtv6vnfo.jpg,fear,success,
f6o53wmduiqj32huba.jpg,fear,success,
f8fz0cidbz2i6zyft1.jpg,fear,failed,偵測到多於一張人臉 (2 張)
f8xcudhbf2kuy5i61p.jpg,fear,success,
f950a6v89726kt7xvs.jpg,fear,success,
fa5r3o08nkixvkvo74.jpg,fear,success,
fad0lq0rhuwwxv3l2x.jpg,fear,success,
fdeaetzik3g6nc3p82.jpg,fear,success,
fdopreq8bfsmy72abr.jpg,fear,success,
fdp6ejoy2z5ckxu7uf.jpg,fear,success,
fdx9496bahencoj0s8.jpg,fear,success,
fear---header-edited-1.jpg,fear,success,
fear-3083470.jpg,fear,success,
fear-690x417.jpg,fear,success,
fear-7142414.jpg,fear,success,
fear-image.jpg,fear,success,
fear-man.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.97)
fear12.jpg,fear,success,
fearful-man.jpg,fear,success,
fearful-wallpaper-1.jpg,fear,success,
fefghvo5xng2f9l67t.jpg,fear,success,
fefn0untffp3soaq75.jpg,fear,success,
female-teenager-showing-fearful-expression-wearing-black-shirt-black-background-29812717.jpg,fear,success,
ffty7s5jy6wiuzn4v3.jpg,fear,success,
Fobias.IncreC3ADbles.jpg,fear,success,
frightened-man-emotion-fear-scared-screaming-male-threaten-concept-99162309.jpg,fear,success,
hiding-fear-stock.jpeg,fear,success,
istockphoto-1427474602-170667a.webp,fear,failed,檔案格式不符
istockphoto-1459968640-170667a.webp,fear,failed,檔案格式不符
istockphoto-174894765-170667a.webp,fear,failed,檔案格式不符
istockphoto-487729433-170667a.webp,fear,failed,檔案格式不符
iStock_61131782_SMALL.jpg,fear,success,
Know-Fear-01-1024x623.jpg,fear,success,
maxresdefault.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.94)
maxresdefault2.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.93)
maxresdefault3.jpg,fear,success,
maxresdefault5.jpg,fear,success,
nail-biting-blog-106lafu-624x413.jpg,fear,success,
nerves-600x371.jpg,fear,success,
nour-fear.jpg,fear,success,
o-FEAR-facebook.jpg,fear,success,
OIP.bGnE5PSDOIpxCs8FofLgGwAAAA.jpg,fear,success,
OIP.hDRYhOzTj4yrYhhWrAfZVwHaD4.jpg,fear,success,
OIP.mQVROnMAnaQnpRJ3Q1MHZAHaHS.jpg,fear,success,
overcoming-fear-500x500_c.jpg,fear,success,
panico-540x361.png,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.93)
PARENT-PRESSURE.jpg,fear,success,
photodune-3175666-fear-m.jpg,fear,success,
photo_10_2023-11-08_20-03-26.jpg,fear,success,
photo_11_2023-11-08_20-03-26.jpg,fear,success,
photo_12_2023-11-08_20-03-26.jpg,fear,success,
photo_14_2023-11-08_20-03-26.jpg,fear,success,
photo_18_2023-11-08_20-03-26.jpg,fear,success,
photo_1_2023-11-08_20-03-26.jpg,fear,success,
photo_22_2023-11-08_20-03-26.jpg,fear,success,
photo_23_2023-11-08_20-03-26.jpg,fear,success,
photo_24_2023-11-08_20-03-26.jpg,fear,success,
photo_2_2023-11-08_20-03-26.jpg,fear,success,
photo_31_2023-11-08_20-03-26.jpg,fear,success,
photo_33_2023-11-08_20-03-26.jpg,fear,success,
photo_38_2023-11-08_20-03-26.jpg,fear,success,
photo_41_2023-11-08_20-03-26.jpg,fear,success,
photo_44_2023-11-08_20-03-26.jpg,fear,success,
photo_46_2023-11-08_20-03-26.jpg,fear,success,
photo_50_2023-11-08_20-03-26.jpg,fear,success,
photo_51_2023-11-08_20-03-26.jpg,fear,success,
photo_57_2023-11-08_20-03-26.jpg,fear,success,
photo_58_2023-11-08_20-03-26.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 1.00)
photo_59_2023-11-08_20-03-26.jpg,fear,success,
photo_60_2023-11-08_20-03-26.jpg,fear,success,
photo_61_2023-11-08_20-03-26.jpg,fear,success,
photo_62_2023-11-08_20-03-26.jpg,fear,success,
photo_68_2023-11-08_20-03-26.jpg,fear,success,
photo_69_2023-11-08_20-03-26.jpg,fear,success,
photo_6_2023-11-08_20-03-26.jpg,fear,success,
photo_70_2023-11-08_20-03-26.jpg,fear,success,
photo_71_2023-11-08_20-03-26.jpg,fear,failed,偵測到多於一張人臉 (2 張)
photo_7_2023-11-08_20-03-26.jpg,fear,success,
photo_9_2023-11-08_20-03-26.jpg,fear,success,
pic1.jpg,fear,success,
pic106.jpg,fear,success,
pic11.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.99)
pic112.jpg,fear,success,
pic114.jpg,fear,success,
pic116.jpg,fear,success,
pic119.jpg,fear,success,
pic122.jpg,fear,success,
pic19.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 1.00)
pic27.jpg,fear,success,
pic3.jpg,fear,success,
pic4.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 1.00)
pic62.jpg,fear,success,
pic86.jpg,fear,success,
pic9.jpg,fear,success,
pic92.jpg,fear,success,
pic93.jpg,fear,success,
pic96.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.97)
pic97.jpg,fear,success,
portrait-girl-emotion-fear-isolated-89639132.jpg,fear,success,
premium_photo-1683740128035-1a4c8b2e1ca3.jpg,fear,success,
pression-making-frightened-gestures-people-human-emotions-feelings-152136768.jpg,fear,success,
psicC3B3logo-para-problemas-de-ansiedad-en-Valencia-chico-con-problemas.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.92)
psixikaalkogolikaieeizmenenieprizaboleva-e9a4a516.jpg,fear,success,
scared-man-6798261.jpg,fear,success,
Schizophrenie-5.jpg,fear,success,
shutterstock_121719670.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.99)
ssions-people-emotions-concept-fear-surprised-frightened-teen-girl-109933867.jpg,fear,success,
stutter2Bpics.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.99)
Temor.jpg,fear,success,
th20.jpg,fear,success,
types-of-fear-1.jpg,fear,success,
volnenie-pered-svidaniem.jpg,fear,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.98)
woman-close-up-face-fear-afraid-emotion-80664406.jpg,fear,success,
Woman-emotion.jpg,fear,success,
woman-fear-emotion-people-emotions-expressions-dark-background-44666498.jpg,fear,success,
l-teenager-holding-dialog-frame-person-with-communication-cloud_482257-50637.jpg,happy,success,
low-angle-shot-of-excited-work-employees-standing-in-circle.jpg,happy,failed,偵測到多於一張人臉 (2 張)
maintaining-a-positive-outlook-on-life.jpg,happy,success,
man-299488_960_720.jpg,happy,success,
man-face-and-smile-breathing-fresh-air-for-spiritual-wellness-health-or-satisfaction-in-the.jpg,happy,success,
man-happy-facial-expression-10769888.jpg,happy,success,
man-happy-facial-expression-12064212.jpg,happy,success,
man-happy-facial-expression-12064226.jpg,happy,success,
mature-beautiful-curly-hair-woman-looking-at-camera.jpg,happy,success,
mature-executive-business-man-listening-to-meeting-with-employees-teamwork-and-strategy-in.jpg,happy,success,
mature-handsome-business-man.jpg,happy,success,
mature-woman-standing-outside-in-a-park-and-smiling.jpg,happy,success,
mid-adult-man-smiling-on-gray-background.jpg,happy,success,
middle-aged-man-reviewing-wrinkles-in-hand-mirror.jpg,happy,success,
multi-ethnic-guys-and-girls-taking-selfie-outdoors-with-backlight-happy-life-style-friendship.jpg,happy,failed,偵測到多於一張人臉 (8 張)
multiethnic-children-in-a-circle.jpg,happy,success,
multiple-screen-montage-diverse-group-of-beautiful-authentic-women-smiling-and-looking-at.jpg,happy,failed,偵測到多於一張人臉 (10 張)
muslim-young-woman-wearing-hijab.jpg,happy,success,
my-secret-is-less-stressing-and-more-facials.jpg,happy,success,
my-skin-just-gets-better-and-better.jpg,happy,success,
n-say-that-she-says-with-a-smile-from-her-perch-at-the-back-of-the-sailboat-.jpg,happy,success,
natural-afro-hair-wide-toothy-smile-and-expression-of-pleasure-on-the-face-of-young-brown.jpg,happy,success,
natural-hispanic-beauty.jpg,happy,success,
natural-young-woman-with-perfect-smile-and-clean-healthy-skin.jpg,happy,success,
never-leave-home-without-a-smile.jpg,happy,success,
OIF.alZ3Hy4M9ebvPSh0ZVgwvQ.jpg,happy,failed,偵測到多於一張人臉 (12 張)
OIF.mOpQqbt2K8TGQWThuYhvdA.jpg,happy,failed,偵測到多於一張人臉 (5 張)
OIF.uBr4h1p0QOlFZC883PjyCg.jpg,happy,success,
OIP.6sWlAR-R9rdLrin5R6cFtwHaE8.jpg,happy,success,
OIP.EfxVeormEU8m12JuCFGFSAHaDi.jpg,happy,failed,偵測到多於一張人臉 (11 張)
OIP.f2b23R8SvF3P37V5rO8mYQHaEO.jpg,happy,failed,偵測到多於一張人臉 (3 張)
OIP.Oy5dMMkpcxsTZVXtkiPaRgHaHa.jpg,happy,failed,偵測到多於一張人臉 (16 張)
OIP.q-X-QBIv3_qZT9YVg2vgLwHaDs.jpg,happy,failed,偵測到多於一張人臉 (4 張)
OIP.x9axJeJKJCgLgeLJS5iPtAFXC1.jpg,happy,failed,偵測到多於一張人臉 (4 張)
onfidence-staring-direct-to-camera-white-isolated-studio-background-90020470.jpg,happy,success,
outdoor-beauty-portrait-of-casual-young-woman-with-beautiful-smile.jpg,happy,success,
pensive-woman-looks-at-side-wondering-in-a-park.jpg,happy,success,
people-smiling.jpg,happy,failed,偵測到多於一張人臉 (3 張)
people_smiling.jpg,happy,success,
photo-of-cheerful-pleasant-woman-with-wavy-hairstyle-dressed-white-blouse-look-at-offer-empty.jpg,happy,success,
photo-of-cute-charming-woman-wear-casual-t-shirt-recording-self-video-waving-arm-palm.jpg,happy,success,
photo-of-young-curly-girl.jpg,happy,success,
photo-relaxed-charming-positive-young-woman-hold-camera-and-make-selfie-summer-outside-in.jpg,happy,success,
point-happy-and-portrait-of-asian-man-on-blue-background-for-news-information-and.jpg,happy,success,
portrait-man-smiling-looking-at-camera.jpg,happy,success,
portrait-of-a-10-years-old-pretty-girl-child-teenager-face-hair-beauty-fun-eyes-freckles.jpg,happy,success,
portrait-of-a-beautiful-hispanic-woman.jpg,happy,success,
portrait-of-a-beautiful-hispanic-woman2.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-a-beautiful-woman-standing-in-the-woods-enjoying-the-sunlight.jpg,happy,success,
portrait-of-a-beautiful-young-indian-woman.jpg,happy,success,
portrait-of-a-beautiful-young-laughing-woman.jpg,happy,success,
portrait-of-a-boy-outdoors.jpg,happy,success,
portrait-of-a-handsome-mexican-man.jpg,happy,success,
portrait-of-a-happy-real-japanese-man-with-grey-hair.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-a-mid-adult-man-outdoors.jpg,happy,success,
portrait-of-a-real-caucasian-adult-woman-with-funny-expression-looking-to-the-side.jpg,happy,success,
portrait-of-a-smiling-beautiful-woman.jpg,happy,success,
portrait-of-a-smiling-girl-with-short-hair.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-a-smiling-man.jpg,happy,success,
portrait-of-a-smiling-senior-woman.jpg,happy,success,
portrait-of-a-sporty-woman-smiling.jpg,happy,success,
portrait-of-a-teen-girl.jpg,happy,success,
portrait-of-a-thoughtful-young-businesswoman.jpg,happy,success,
portrait-of-a-young-caucassian-man-closing-eyes-and-smiling.jpg,happy,success,
portrait-of-a-young-japanese-man-with-big-smile.jpg,happy,success,
portrait-of-a-young-student-man-at-university.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-a-young-woman-in-the-street.jpg,happy,success,
portrait-of-adult-bald-smiling-attractive-man-forty-years-with-beard-in-blue-shirt.jpg,happy,success,
portrait-of-attractive-asian-woman-in-a-park.jpg,happy,success,
portrait-of-beautiful-man.jpg,happy,success,
portrait-of-beautiful-young-woman.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-casual-smiling-man.jpg,happy,success,
portrait-of-confident-mature-man-smiling.jpg,happy,success,
portrait-of-female-volleyball-player-holding-a-volleyball-ball-at-sports-court.jpg,happy,success,
portrait-of-handsome-smiling-young-man-with-crossed-arms.jpg,happy,success,
portrait-of-happy-mature-man-smiling.jpg,happy,success,
portrait-of-happy-smiling-man.jpg,happy,success,
portrait-of-men-smiling-at-the-beach.jpg,happy,success,
portrait-of-redhead-girl-with-freckles-on-summer-blurred-background-cheerful-and-happy.jpg,happy,success,
portrait-of-senior-happy-and-cheerful-woman-standing-against-a-red-studio-background-mature.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-senior-woman-outdoors.jpg,happy,success,
portrait-of-smiling-african-american-woman.jpg,happy,success,
portrait-of-smiling-african-american-young-woman-indoors-talking-to-camera-video-calling.jpg,happy,success,
portrait-of-smiling-black-woman-on-yellow-background.jpg,happy,success,
portrait-of-smiling-mid-age-woman-looking-at-camera-skin-care-concept.jpg,happy,success,
portrait-of-smiling-senior-woman-with-eyeglasses.jpg,happy,success,
portrait-of-smiling-young-asian-woman.jpg,happy,success,
portrait-of-the-thoughtful-senior-farmer-looks-at-camera-senior-farmer-smiling-slow-motion.jpg,happy,success,
portrait-of-young-brunette-girl-in-denim-shirt.jpg,happy,failed,偵測到多於一張人臉 (2 張)
portrait-of-young-woman-on-street.jpg,happy,success,
portrait-of-young-woman-with-a-skin-colored-bra.jpg,happy,success,
portrait-of-young-woman-with-curly-hair-in-the-city.jpg,happy,success,
portrait-smiling-different-business-people-generative-ai_220873-25598.jpg,happy,failed,偵測到多於一張人臉 (12 張)
portrait-with-copy-space-of-charming-cheerful-trendy-attractive-adorable-naked-shirtless-girl.jpg,happy,success,
portrait-young-man-with-happy-facial-expression_155003-2591.jpg,happy,success,
portraits-of-a-beautiful-black-woman.jpg,happy,success,
positive-and-professional-everything-you-want-in-an-entrepreneur.jpg,happy,success,
preteen-boy-smiling-on-playground.jpg,happy,failed,偵測到多於一張人臉 (2 張)
pretty-asian-woman-standing-outdoors.jpg,happy,success,
pretty-happy-woman-enjoying-summer-outdoors.jpg,happy,success,
public-transport-and-text-messaging.jpg,happy,success,
real-malaysian-adult-man-with-very-excited-expression.jpg,happy,success,
real-man.jpg,happy,success,
s-near-building-looking-happy-while-watching-something-smartphone_447912-217.jpg,happy,success,
senior-african-american-man-looking-at-camera-and-smiling.jpg,happy,success,
senior-care-hug-and-portrait-of-nurse-with-patient-for-medical-help-healthcare-or.jpg,happy,success,
senior-man-smiling-at-home.jpg,happy,success,
senior-woman-laughing.jpg,happy,success,
serenity.jpg,happy,success,
set-of-mixed-race-people-portraits-smiling-on-different-backgrounds.jpg,happy,failed,偵測到多於一張人臉 (35 張)
she-enjoys-grandpas-jokes.jpg,happy,success,
she-has-every-reason-to-smile.jpg,happy,success,
shes-beautiful-in-every-single-way.jpg,happy,success,
shot-of-a-handsome-young-man-standing-against-a-grey-background.jpg,happy,success,
shot-of-young-brazilian-woman.jpg,happy,success,
showing-off-his-pearly-whites.jpg,happy,success,
smile-natural-hair-and-skincare-with-black-woman-or-cosmetic-on-white-background-for-wellness.jpg,happy,success,
Smile-people.jpg,happy,failed,偵測到多於一張人臉 (4 張)
smile-sunshine.jpg,happy,success,
smiles_02.jpg,happy,success,
smiles_05.jpg,happy,success,
smiles_08.jpg,happy,failed,偵測到多於一張人臉 (2 張)
smiles_09.jpg,happy,success,
smiles_10.jpg,happy,success,
smiles_11.jpg,happy,success,
smiles_17.jpg,happy,success,
smiles_18.jpg,happy,success,
smiles_19.jpg,happy,success,
smiles_21.jpg,happy,success,
smiles_22.jpg,happy,success,
smiles_24.jpg,happy,failed,偵測到多於一張人臉 (2 張)
smiles_26.jpg,happy,success,
smiles_27.jpg,happy,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.90)
smiles_32.jpg,happy,success,
smiles_35.jpg,happy,success,
smiles_38.jpg,happy,success,
smiles_40.jpg,happy,success,
smiles_41.jpg,happy,success,
smiles_43.jpg,happy,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.93)
smiles_44.jpg,happy,success,
smiley-people-celebrating-with-drinks-medium-shot_23-2149386882.jpg,happy,success,
SmileYourselfHappier.jpg,happy,success,
smiling-attractive-young-woman-looking-at-camera-slow-motion-portrait.jpg,happy,success,
smiling-blue-eyed-40-years-old-woman-looking-at-camera-psychology-and-feminine-health-concept.jpg,happy,success,
smiling-brunette-woman.jpg,happy,success,
smiling-confident-young-woman-having-online-conference-from-home-office.jpg,happy,success,
smiling-face-1.jpg,happy,success,
smiling-face.jpg,happy,success,
smiling-faces.jpg,happy,success,
smiling-friendly-portrait-of-young-african-girl-with-glasses.jpg,happy,success,
smiling-girl-1024x683.jpg,happy,success,
smiling-group-of-ethnically-diverse-businessmen-and-businesswomen.jpg,happy,failed,偵測到多於一張人臉 (6 張)
smiling-man-outdoors-in-the-city.jpg,happy,success,
smiling-man-texting-at-night.jpg,happy,success,
smiling-mature-60s-middle-aged-woman-looking-at-web-camera-video-conference-calling-in.jpg,happy,success,
smiling-mature-man.jpg,happy,success,
smiling-mature-woman-at-beach.jpg,happy,success,
smiling-mature-woman.jpg,happy,success,
smiling-people-20824764.jpg,happy,failed,偵測到多於一張人臉 (9 張)
smiling-people-22.jpg,happy,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.99)
smiling-people-29.jpg,happy,success,
smiling-people-31.jpg,happy,success,
smiling-people-36.jpg,happy,success,
smiling-people-42.jpg,happy,success,
smiling-people-broadsheet-group-big-poster-over-white-background-93837301.jpg,happy,failed,偵測到多於一張人臉 (2 張)
smiling-people-set-men-women-portrait-face-smile-78940727.jpg,happy,failed,偵測到多於一張人臉 (7 張)
Smiling-people-Stock-Photo-04.jpg,happy,success,
smiling-people2.jpg,happy,success,
smiling-people3.jpg,happy,failed,偵測到多於一張人臉 (3 張)
smiling-senior-woman.jpg,happy,success,
smiling-stylish-woman-eating-an-apple.jpg,happy,success,
smiling-woman-applying-face-cream-sitting-on-bed.jpg,happy,success,
smiling-woman-in-the-city.jpg,happy,success,
smiling-woman-wearing-eyeglasses-outdoor.jpg,happy,failed,圖片相似度過高 (與同類別中已接受圖片的最大相似度: 0.91)
smiling-woman-wearing-spectacles.jpg,happy,success,
smiling-womans-portrait.jpg,happy,success,
smiling-young-african-american-woman-looking-at-camera-webcam.jpg,happy,success,
smiling-young-african-man-smiling-against-blue-wall.jpg,happy,success,
smiling-young-man-having-online-conference-from-home.jpg,happy,success,
smiling-young-woman-feeling-happy.jpg,happy,success,
smiling-young-woman-standing-in-creative-office.jpg,happy,success,
spt1802.jpg,happy,success,
stock-photo-smiling-people-347658314.jpg,happy,failed,偵測到多於一張人臉 (6 張)
studio-portrait-of-a-smiling-young-latin-woman.jpg,happy,success,
studio-portrait-of-attractive-young-girl-over-pink-wall.jpg,happy,success,
studio-portrait-of-cute-african-boy-laughing.jpg,happy,success,
studio-shot-of-happy-young-woman-with-eyes-closed-daydreaming.jpg,happy,failed,偵測到多於一張人臉 (2 張)
studio-shot-of-young-woman.jpg,happy,success,
success-gave-me-this-smile.jpg,happy,success,
successful-mature-man-smiling-looking-away.jpg,happy,success,
summer-portrait-of-excited-afro-american-young-woman.jpg,happy,failed,偵測到多於一張人臉 (2 張)
taking-in-the-beautiful-day.jpg,happy,success,
the-grey-years-are-the-good-years.jpg,happy,failed,偵測到多於一張人臉 (2 張)
the-healthier-i-am-the-happier-i-feel.jpg,happy,success,
thinking-face-and-profile-of-woman-by-window-motivation-and-future-goals.jpg,happy,success,
this-is-the-age-i-feel-my-most-happy.jpg,happy,success,
toddler-enjoying-ice-cream.jpg,happy,success,
tongue-out-comic-and-closeup-of-black-woman-on-a-yellow-background-for-happiness-or-crazy.jpg,happy,success,
two-glad-positive-grinning-lady-stand-in-glasses-spectacles-street-style-stylish-trendy-cool.jpg,happy,failed,偵測到多於一張人臉 (2 張)
university-student-portrait.jpg,happy,success,
urban-mature-blond-woman.jpg,happy,success,
ving-girl-new-york-break-explore-journey-with-happiness-mockup_590464-132852.jpg,happy,success,
vJRlE4-happy-business-men.png,happy,success,
woman-applying-make-up-with-brush-and-recording-vlog.jpg,happy,success,
woman-happy-african-american-smiling-laughing_credit-shutterstock.jpg,happy,success,
woman-using-moisturising-cream.jpg,happy,success,
woman-wearing-black-hat-at-beach.jpg,happy,success,
y-face-human-expressions-emotions-model-beautiful-smile-funny-hair-154438714.jpg,happy,success,
y-young-man-something-isolated-white-background-positive-human-face-51973263.jpg,happy,success,
young-at-heart.jpg,happy,success,
young-beautiful-sexy-smiling-stylish-woman-isolated-white-pink-knitted-jacket_158538-1827.jpg,happy,success,
young-beautiful-woman-wearing-green-shirt-and-glasses-over-yelllow-isolated-background.jpg,happy,success,
young-businesswoman-with-eyeglasses-in-office.jpg,happy,success,
young-female-medical-professional-talking-with-colleague-in-clinic.jpg,happy,success,
young-girl-smile-watching-using-phone-laptop-headphones_741371-21.jpg,happy,success,
young-japanese-woman-looking-confident.jpg,happy,success,
young-man-in-his-20s-with-great-smile.jpg,happy,success,
young-man-in-the-public-park.jpg,happy,success,
young-man-laughing-at-a-text-message.jpg,happy,success,
young-man-talking-on-a-video-call-and-looking-at-the-camera.jpg,happy,success,
young-mexican-woman-portrait.jpg,happy,success,
